,Date_reported,Indicator,SmoothedCases,CutDays
403,2021-02-09,0.0219184897858629,0.017936508223756326,0
404,2021-02-10,0.018183461813695,0.01793404574287004,0
405,2021-02-11,0.0182179655363017,0.017951391297552445,0
406,2021-02-12,0.0176917837665505,0.01799014593860885,0
407,2021-02-13,0.0172432353726643,0.018051224757086044,0
408,2021-02-14,0.0096869201218119,0.018134887686259406,0
409,2021-02-15,0.0051151768764331,0.018240814921937753,0
410,2021-02-16,0.0235229128870713,0.018368222118411166,0
411,2021-02-17,0.0205469668122493,0.018516007559978682,0
412,2021-02-18,0.0217804748954364,0.01868292106197011,0
413,2021-02-19,0.0220478787456378,0.0188677426145133,0
414,2021-02-20,0.0242474910618106,0.019069457885329006,0
415,2021-02-21,0.0134133221633282,0.019287417715178265,0
416,2021-02-22,0.0069438741745846,0.019521469668572648,0
417,2021-02-23,0.0287933565152344,0.019772051468414722,0
418,2021-02-24,0.025170465641538,0.02004023860795472,0
419,2021-02-25,0.0237299352227111,0.020327741408276073,0
420,2021-02-26,0.0228069606429837,0.020636850053481506,0
421,2021-02-27,0.0241526058246424,0.020970329455211482,0
422,2021-02-28,0.0128267588790154,0.021331268946526483,0
423,2021-03-01,0.0061330366933288,0.02172289458078194,0
424,2021-03-02,0.0276978633224738,0.02214835405118613,0
425,2021-03-03,0.0237903167372727,0.02261048583709266,0
426,2021-03-04,0.0237385611533628,0.023111585062576104,0
427,2021-03-05,0.0231347460077467,0.023653178712694657,0
428,2021-03-06,0.023557416609678,0.024235822331574716,0
429,2021-03-07,0.0130251552840035,0.02485892920126922,0
430,2021-03-08,0.0067799814922031,0.025520641376225058,0
431,2021-03-09,0.0317865544513597,0.026217749945975026,0
432,2021-03-10,0.029181523394559,0.026945669643386565,0
433,2021-03-11,0.0292160271171656,0.027698470526519865,0
434,2021-03-12,0.030164879488848,0.028468967044187568,0
435,2021-03-13,0.0323644918050208,0.02924886243554973,0
436,2021-03-14,0.0187527732367045,0.030028944179685782,0
437,2021-03-15,0.011929662091243,0.03079932415158065,0
438,2021-03-16,0.0453551433664178,0.03154971529311169,0
439,2021-03-17,0.0396706550669751,0.032269735002243165,0
440,2021-03-18,0.0417063747007664,0.03294922411297664,0
441,2021-03-19,0.0434401867617497,0.03357856932279582,0
442,2021-03-20,0.0446995726368917,0.034149016275284015,0
443,2021-03-21,0.024540772703967,0.03465296028697985,0
444,2021-03-22,0.013594466707013,0.03508420199015484,0
445,2021-03-23,0.0542139741456705,0.03543815601541531,0
446,2021-03-24,0.0520747433440593,0.035712002312367354,0
447,2021-03-25,0.0480119300071284,0.03590477182412191,0
448,2021-03-26,0.0485036080542729,0.03601736096666248,0
449,2021-03-27,0.0495128419405169,0.03605247263320793,0
450,2021-03-28,0.0263608440714668,0.03601448509900858,0
451,2021-03-29,0.0145864487319536,0.03590925403500168,0
452,2021-03-30,0.0530839772303033,0.03574385659258701,0
453,2021-03-31,0.0448289615966666,0.035526289912826164,0
454,2021-04-01,0.0407747741903874,0.03526513915960051,0
455,2021-04-02,0.040455614756276,0.03496923202899491,0
456,2021-04-03,0.0422153046092142,0.03464729746163062,0
457,2021-04-04,0.0232986386901282,0.03430764588470818,0
458,2021-04-05,0.0130510330759585,0.03395788674355702,0
459,2021-04-06,0.0134737036778898,0.03360469646197272,0
460,2021-04-07,0.0453723952277211,0.03325364650544426,0
461,2021-04-08,0.0408955372195106,0.03290909719362791,0
462,2021-04-09,0.0385234062903046,0.032574158642859286,0
463,2021-04-10,0.038790810140506,0.032250716049215866,0
464,2021-04-11,0.0203744481992162,0.031939512756025835,0
465,2021-04-12,0.0112568395004137,0.03164028144297244,0
